LocalDateTime,DataValue
2/11/2016 0:00,0
2/12/2016 0:00,0
2/13/2016 0:00,1
2/14/2016 0:00,0
2/15/2016 0:00,6.9
2/16/2016 0:00,6.1
2/17/2016 0:00,12.4
2/18/2016 0:00,30
2/19/2016 0:00,11.7
2/20/2016 0:00,0
2/21/2016 0:00,0
2/22/2016 0:00,0.3
2/23/2016 0:00,2
2/24/2016 0:00,23.9
2/25/2016 0:00,0
2/26/2016 0:00,0.3
2/27/2016 0:00,0
2/28/2016 0:00,0
2/29/2016 0:00,0.3
3/1/2016 0:00,0
3/2/2016 0:00,0
3/3/2016 0:00,2
3/4/2016 0:00,0.5
3/5/2016 0:00,1
3/6/2016 0:00,0
3/7/2016 0:00,0
3/8/2016 0:00,0
3/9/2016 0:00,8.1
3/10/2016 0:00,0
3/11/2016 0:00,2
3/12/2016 0:00,78.7
3/13/2016 0:00,53.6
3/14/2016 0:00,18
3/15/2016 0:00,25.1
3/16/2016 0:00,0
3/17/2016 0:00,8.9
3/18/2016 0:00,1
3/19/2016 0:00,8.4
3/20/2016 0:00,36.3
3/21/2016 0:00,3.3
3/22/2016 0:00,0.8
3/23/2016 0:00,0.8
3/24/2016 0:00,9.7
3/25/2016 0:00,1.5
3/26/2016 0:00,8.1
3/27/2016 0:00,1
3/28/2016 0:00,0
3/29/2016 0:00,0
3/30/2016 0:00,0
3/31/2016 0:00,0
4/1/2016 0:00,0
4/2/2016 0:00,61
4/3/2016 0:00,0.8
4/4/2016 0:00,1
4/5/2016 0:00,0.8
4/6/2016 0:00,0.8
4/7/2016 0:00,83.8
4/8/2016 0:00,20.3
4/9/2016 0:00,12.4
4/10/2016 0:00,5.6
4/11/2016 0:00,9.7
4/12/2016 0:00,30
4/13/2016 0:00,30.5
4/14/2016 0:00,31.8
4/15/2016 0:00,2.8
4/16/2016 0:00,1
4/17/2016 0:00,2.8
4/18/2016 0:00,34.5
4/19/2016 0:00,51.8
4/20/2016 0:00,19.3
4/21/2016 0:00,14.5
4/22/2016 0:00,1.5
4/23/2016 0:00,19.1
4/24/2016 0:00,56.6
4/25/2016 0:00,8.6
4/26/2016 0:00,4.6
4/27/2016 0:00,13.2
4/28/2016 0:00,3.6
4/29/2016 0:00,4.3
4/30/2016 0:00,8.1
5/1/2016 0:00,22.4
5/2/2016 0:00,1.3
5/3/2016 0:00,0
5/4/2016 0:00,2.8
5/5/2016 0:00,3.3
5/6/2016 0:00,0
5/7/2016 0:00,0.5
5/8/2016 0:00,19.3
5/9/2016 0:00,21.6
5/10/2016 0:00,0
5/11/2016 0:00,1.5
5/12/2016 0:00,5.8
5/13/2016 0:00,3.3
5/14/2016 0:00,5.8
5/15/2016 0:00,0
5/16/2016 0:00,1
5/17/2016 0:00,4.3
5/18/2016 0:00,0.8
5/19/2016 0:00,3.3
5/20/2016 0:00,30
5/21/2016 0:00,18.5
5/22/2016 0:00,10.4
5/23/2016 0:00,15
5/24/2016 0:00,9.1
5/25/2016 0:00,14.2
5/26/2016 0:00,33.8
5/27/2016 0:00,2
5/28/2016 0:00,49.3
5/29/2016 0:00,0.3
5/30/2016 0:00,0
5/31/2016 0:00,0
6/1/2016 0:00,50.8
6/2/2016 0:00,11.2
6/3/2016 0:00,0
6/4/2016 0:00,0.3
6/5/2016 0:00,0.3
6/6/2016 0:00,26.7
6/7/2016 0:00,31.5
6/8/2016 0:00,6.6
6/9/2016 0:00,0.8
6/10/2016 0:00,38.9
6/11/2016 0:00,5.3
6/12/2016 0:00,3.3
6/13/2016 0:00,29.2
6/14/2016 0:00,63.5
6/15/2016 0:00,69.9
6/16/2016 0:00,30
6/17/2016 0:00,14.5
6/18/2016 0:00,5.8
6/19/2016 0:00,10.2
6/20/2016 0:00,9.7
6/21/2016 0:00,6.6
6/22/2016 0:00,8.1
6/23/2016 0:00,7.1
6/24/2016 0:00,21.6
6/25/2016 0:00,2
6/26/2016 0:00,57.9
6/27/2016 0:00,19.3
