LocalDateTime,DataValue
3/31/2018 0:00,0
4/1/2018 0:00,17.3
4/2/2018 0:00,3
4/3/2018 0:00,21.1
4/4/2018 0:00,0.5
4/5/2018 0:00,0.5
4/6/2018 0:00,4.1
4/7/2018 0:00,6.1
4/8/2018 0:00,-9999
4/9/2018 0:00,-9999
4/10/2018 0:00,0.8
4/11/2018 0:00,4.1
4/12/2018 0:00,3.3
4/13/2018 0:00,1
4/14/2018 0:00,6.6
4/15/2018 0:00,1.3
4/16/2018 0:00,1.3
4/17/2018 0:00,0.5
4/18/2018 0:00,1.5
4/19/2018 0:00,4.8
4/20/2018 0:00,3
4/21/2018 0:00,1
4/22/2018 0:00,1
4/23/2018 0:00,0.3
4/24/2018 0:00,2.8
4/25/2018 0:00,0.5
4/26/2018 0:00,1
4/27/2018 0:00,29
4/28/2018 0:00,0.5
4/29/2018 0:00,0
4/30/2018 0:00,0
5/1/2018 0:00,0
5/2/2018 0:00,0.5
5/3/2018 0:00,2.3
5/4/2018 0:00,0.3
5/5/2018 0:00,6.9
5/6/2018 0:00,0.3
5/7/2018 0:00,2.3
5/8/2018 0:00,0
5/9/2018 0:00,5.6
5/10/2018 0:00,13.2
5/11/2018 0:00,0.3
5/12/2018 0:00,-9999
5/13/2018 0:00,-9999
5/14/2018 0:00,8.6
5/15/2018 0:00,7.4
5/16/2018 0:00,-9999
5/17/2018 0:00,-9999
5/18/2018 0:00,0
5/19/2018 0:00,0.3
5/20/2018 0:00,0.3
5/21/2018 0:00,1.8
5/22/2018 0:00,0.3
5/23/2018 0:00,0.5
5/24/2018 0:00,1.3
5/25/2018 0:00,1.8
5/26/2018 0:00,0.5
5/27/2018 0:00,3.3
5/28/2018 0:00,8.4
5/29/2018 0:00,7.4
5/30/2018 0:00,0.3
5/31/2018 0:00,1.5
6/1/2018 0:00,0.3
6/2/2018 0:00,0.5
6/3/2018 0:00,0
6/4/2018 0:00,7.9
6/5/2018 0:00,3.3
6/6/2018 0:00,3
6/7/2018 0:00,10.2
6/8/2018 0:00,1.8
6/9/2018 0:00,0.8
6/10/2018 0:00,0.3
6/11/2018 0:00,0.3
6/12/2018 0:00,0.8
6/13/2018 0:00,2.3
6/14/2018 0:00,0
6/15/2018 0:00,0
6/16/2018 0:00,0
6/17/2018 0:00,0
6/18/2018 0:00,0
6/19/2018 0:00,0
6/20/2018 0:00,0
6/21/2018 0:00,0.3
6/22/2018 0:00,3
6/23/2018 0:00,2.5
6/24/2018 0:00,5.6
6/25/2018 0:00,2.8
6/26/2018 0:00,8.1
6/27/2018 0:00,1
6/28/2018 0:00,18.8
6/29/2018 0:00,5.3
6/30/2018 0:00,-9999
7/1/2018 0:00,-9999
7/2/2018 0:00,2
7/3/2018 0:00,1.8
7/4/2018 0:00,5.1
7/5/2018 0:00,-9999
7/6/2018 0:00,-9999
7/7/2018 0:00,-9999
7/8/2018 0:00,-9999
7/9/2018 0:00,-9999
7/10/2018 0:00,-9999
7/11/2018 0:00,0.3
7/12/2018 0:00,0.8
7/13/2018 0:00,0.3
7/14/2018 0:00,12.2
7/15/2018 0:00,-9999
7/16/2018 0:00,-9999
7/17/2018 0:00,-9999
7/18/2018 0:00,-9999
7/19/2018 0:00,-9999
7/20/2018 0:00,0
7/21/2018 0:00,0.5
7/22/2018 0:00,2
7/23/2018 0:00,5.6
7/24/2018 0:00,2.5
7/25/2018 0:00,0.3
7/26/2018 0:00,1.3
7/27/2018 0:00,0
7/28/2018 0:00,0
7/29/2018 0:00,0.8
7/30/2018 0:00,7.6
7/31/2018 0:00,0.3
8/1/2018 0:00,0.3
8/2/2018 0:00,0.3
8/3/2018 0:00,21.6
8/4/2018 0:00,1.5
8/5/2018 0:00,4.8
8/6/2018 0:00,0.8
8/7/2018 0:00,0.5
8/8/2018 0:00,0.3
8/9/2018 0:00,5.8
8/10/2018 0:00,4.3
8/11/2018 0:00,-9999
8/12/2018 0:00,-9999
8/13/2018 0:00,0.3
8/14/2018 0:00,0.3
8/15/2018 0:00,0.3
8/16/2018 0:00,0
8/17/2018 0:00,2.3
8/18/2018 0:00,2.3
8/19/2018 0:00,17.5
8/20/2018 0:00,0.5
8/21/2018 0:00,0.8
8/22/2018 0:00,16.8
8/23/2018 0:00,-9999
8/24/2018 0:00,-9999
8/25/2018 0:00,-9999
8/26/2018 0:00,-9999
8/27/2018 0:00,17.8
8/28/2018 0:00,-9999
8/29/2018 0:00,-9999
8/30/2018 0:00,-9999
8/31/2018 0:00,-9999
9/1/2018 0:00,0.5
9/2/2018 0:00,13
9/3/2018 0:00,3.3
9/4/2018 0:00,21.6
9/5/2018 0:00,5.3
9/6/2018 0:00,0.3
9/7/2018 0:00,1.5
9/8/2018 0:00,0.3
9/9/2018 0:00,0
9/10/2018 0:00,0
9/11/2018 0:00,0
9/12/2018 0:00,5.3
9/13/2018 0:00,68.6
9/14/2018 0:00,-9999
9/15/2018 0:00,-9999
9/16/2018 0:00,0.5
9/17/2018 0:00,-9999
9/18/2018 0:00,-9999
9/19/2018 0:00,0.3
9/20/2018 0:00,0.3
9/21/2018 0:00,0
9/22/2018 0:00,0
9/23/2018 0:00,0.5
9/24/2018 0:00,2.3
9/25/2018 0:00,0
9/26/2018 0:00,0
9/27/2018 0:00,22.9
9/28/2018 0:00,78.2
9/29/2018 0:00,3.8
9/30/2018 0:00,1.5
